Date,ImpliedVol1Y,Spot,Forward1Y
14/05/2013,11.885,102.42,102.0953
13/05/2013,11.4325,101.82,101.502
10/05/2013,11.8125,101.62,101.3015
09/05/2013,11.7575,100.59,100.285
08/05/2013,11.185,99.01,98.6975
07/05/2013,11.2475,99,98.6825
06/05/2013,11.37,99.33,99.0085
03/05/2013,11.065,98.99,98.674
02/05/2013,10.96,97.94,97.6235
01/05/2013,10.9525,97.39,97.086
30/04/2013,10.9875,97.45,97.139
29/04/2013,11.195,97.76,97.426
26/04/2013,11.4125,98.05,97.6945
25/04/2013,11.65,99.26,98.9075
24/04/2013,12.03,99.51,99.159
23/04/2013,12.205,99.48,99.124
22/04/2013,12.29,99.23,98.8775
19/04/2013,12.4775,99.52,99.1615
18/04/2013,12.4175,98.17,97.809
17/04/2013,12.3275,98.12,97.758
16/04/2013,12.335,97.54,97.183
15/04/2013,12.255,96.77,96.4095
12/04/2013,12.41,98.37,97.995
11/04/2013,12.565,99.68,99.3045
10/04/2013,12.555,99.78,99.419
09/04/2013,12.33,99.02,98.6325
08/04/2013,12.595,99.36,98.96
05/04/2013,12.06,97.57,97.1888
04/04/2013,11.57,96.34,95.958
03/04/2013,11.28,93.04,92.6575
02/04/2013,11.425,93.44,93.0525
01/04/2013,11.545,93.23,92.846
29/03/2013,11.4625,94.22,93.821
28/03/2013,11.5,94.15,93.7545
27/03/2013,11.51,94.46,94.057
26/03/2013,11.555,94.44,94.052
25/03/2013,11.575,94.17,93.7775
22/03/2013,11.67,94.46,94.059
21/03/2013,11.46,94.9,94.507
20/03/2013,11.45,96.01,95.612
19/03/2013,11.53,95.16,94.7465
18/03/2013,11.3675,95.21,94.838
15/03/2013,11.39,95.28,94.9108
14/03/2013,11.49,96.11,95.738
13/03/2013,11.4275,96.13,95.7495
12/03/2013,11.45,96.08,95.7085
11/03/2013,11.5,96.28,95.9135
08/03/2013,11.545,96,95.634
07/03/2013,11.57,94.82,94.4548
06/03/2013,11.34,94.07,93.706
05/03/2013,11.1475,93.29,92.9108
04/03/2013,11.4025,93.48,93.0805
01/03/2013,11.4175,93.59,93.1977
28/02/2013,11.24,92.56,92.1805
27/02/2013,11.37,92.24,91.8385
26/02/2013,11.575,91.98,91.5915
25/02/2013,11.65,91.82,91.4485
22/02/2013,11.4575,93.42,93.041
21/02/2013,11.4025,93.11,92.727
20/02/2013,11.3575,93.57,93.1875
19/02/2013,11.46,93.57,93.1985
18/02/2013,11.7,93.96,93.5655
15/02/2013,11.8225,93.5,93.1045
14/02/2013,11.815,92.88,92.489
13/02/2013,11.8025,93.39,92.9955
12/02/2013,11.9975,93.48,93.08
11/02/2013,11.8775,94.32,93.917
08/02/2013,11.705,92.68,92.2785
07/02/2013,11.86,93.63,93.218
06/02/2013,12.1125,93.64,93.232
05/02/2013,11.9575,93.63,93.251
04/02/2013,11.3025,92.38,92.009
01/02/2013,11.2,92.77,92.3895
31/01/2013,10.935,91.71,91.3315
30/01/2013,10.915,91.08,90.7125
29/01/2013,10.7025,90.73,90.3595
28/01/2013,10.8525,90.86,90.475
25/01/2013,10.895,90.91,90.5315
24/01/2013,10.505,90.33,89.974
23/01/2013,9.925,88.61,88.257
22/01/2013,10.07,88.71,88.349
21/01/2013,10.47,89.6,89.2145
18/01/2013,10.835,90.1,89.699
17/01/2013,10.66,89.88,89.4845
16/01/2013,10.135,88.38,88.011
15/01/2013,10.3525,88.79,88.435
14/01/2013,10.4525,89.48,89.111
11/01/2013,10.3875,89.18,88.8075
10/01/2013,10.1225,88.78,88.438
09/01/2013,9.7575,87.88,87.536
08/01/2013,9.5025,87.05,86.73
07/01/2013,9.69,87.79,87.4785
04/01/2013,9.89,88.15,87.841
03/01/2013,9.5175,87.24,86.9195
02/01/2013,9.7175,87.34,87.0265
01/01/2013,9.9875,86.7,86.3705
31/12/2012,9.985,86.75,86.421
28/12/2012,9.995,85.96,85.6318
27/12/2012,9.94,86.1,85.768
26/12/2012,9.8175,85.63,85.281
25/12/2012,9.6975,84.77,84.4295
24/12/2012,9.6725,84.94,84.603
21/12/2012,9.615,84.24,83.9095
20/12/2012,9.5425,84.39,84.0455
19/12/2012,9.6575,84.41,84.058
18/12/2012,9.575,84.21,83.858
17/12/2012,9.5575,83.89,83.5595
14/12/2012,9.685,83.52,83.185
13/12/2012,10.035,83.65,83.2905
12/12/2012,9.9675,83.26,82.901
11/12/2012,9.695,82.52,82.161
10/12/2012,9.745,82.36,81.9935
07/12/2012,9.775,82.49,82.1265
06/12/2012,9.76,82.4,82.0345
05/12/2012,9.7525,82.47,82.108
04/12/2012,9.635,81.9,81.5335
03/12/2012,9.81,82.25,81.888
30/11/2012,9.8225,82.48,82.121
29/11/2012,9.63,82.12,81.757
28/11/2012,9.535,82.08,81.707
27/11/2012,9.6525,82.15,81.789
26/11/2012,9.7525,82.08,81.695
23/11/2012,9.615,82.4,82.001
22/11/2012,9.8,82.48,82.0853
21/11/2012,9.75,82.52,82.1385
20/11/2012,9.48,81.68,81.3005
19/11/2012,9.36,81.41,81.0185
16/11/2012,9.5,81.32,80.914
15/11/2012,9.47,81.17,80.781
14/11/2012,9.045,80.25,79.8863
13/11/2012,8.825,79.38,79.0175
12/11/2012,8.81,79.5,79.131
09/11/2012,8.9,79.49,79.1295
08/11/2012,8.94,79.47,79.131
07/11/2012,8.93,80,79.652
06/11/2012,9.05,80.35,80.002
05/11/2012,9.0325,80.29,79.935
02/11/2012,9.0525,80.43,80.0785
01/11/2012,8.9475,80.12,79.771
31/10/2012,8.925,79.77,79.408
30/10/2012,8.9375,79.63,79.26
29/10/2012,9.23,79.8,79.4245
26/10/2012,9.21,79.65,79.2805
25/10/2012,9.2,80.3,79.9315
24/10/2012,9.0525,79.81,79.4495
23/10/2012,9.025,79.85,79.5075
22/10/2012,9.01,79.94,79.5995
19/10/2012,8.935,79.32,78.9697
18/10/2012,8.925,79.28,78.928
17/10/2012,8.8575,78.93,78.5825
16/10/2012,8.7475,78.89,78.546
15/10/2012,8.71,78.65,78.301
12/10/2012,8.6925,78.44,78.0843
11/10/2012,8.6975,78.34,77.9605
10/10/2012,8.645,78.18,77.8125
09/10/2012,8.715,78.26,77.8785
08/10/2012,8.79,78.33,77.951
05/10/2012,8.72,78.67,78.2913
04/10/2012,8.745,78.48,78.106
03/10/2012,8.7425,78.49,78.119
02/10/2012,8.8225,78.16,77.785
01/10/2012,8.845,77.99,77.6195
28/09/2012,8.89,77.96,77.5817
27/09/2012,8.835,77.61,77.228
26/09/2012,8.895,77.75,77.334
25/09/2012,8.85,77.8,77.4155
24/09/2012,8.82,77.85,77.493
21/09/2012,8.8575,78.17,77.815
20/09/2012,8.985,78.24,77.884
19/09/2012,8.99,78.38,78.03
18/09/2012,9.105,78.82,78.472
17/09/2012,9.035,78.71,78.3805
14/09/2012,8.915,78.39,78.0645
13/09/2012,9.08,77.49,77.1425
12/09/2012,9.105,77.86,77.501
11/09/2012,9.265,77.77,77.418
10/09/2012,9.31,78.29,77.9215
07/09/2012,9.345,78.24,77.8717
06/09/2012,9.445,78.86,78.475
05/09/2012,9.4,78.39,78.015
04/09/2012,9.4375,78.43,78.052
03/09/2012,9.5,78.26,77.873
31/08/2012,9.655,78.39,78
30/08/2012,9.65,78.63,78.226
29/08/2012,9.69,78.71,78.313
28/08/2012,9.745,78.51,78.1225
27/08/2012,9.745,78.74,78.3505
24/08/2012,9.755,78.67,78.27
23/08/2012,9.765,78.49,78.104
22/08/2012,9.93,78.58,78.174
21/08/2012,10.07,79.29,78.855
20/08/2012,10.1525,79.43,78.99
17/08/2012,10.155,79.56,79.1315
16/08/2012,10.2025,79.35,78.922
15/08/2012,10.1125,78.99,78.5475
14/08/2012,9.98,78.74,78.2965
13/08/2012,9.965,78.32,77.875
10/08/2012,9.98,78.28,77.8295
09/08/2012,9.985,78.57,78.1237
08/08/2012,10.005,78.43,77.991
07/08/2012,9.9725,78.61,78.172
06/08/2012,9.9525,78.25,77.818
03/08/2012,10.0425,78.47,78.027
02/08/2012,10.145,78.24,77.7955
01/08/2012,10.145,78.44,77.9975
31/07/2012,10.1,78.12,77.6965
30/07/2012,10,78.18,77.7477
27/07/2012,9.9775,78.46,78.0075
26/07/2012,10.0525,78.21,77.7545
25/07/2012,10.0525,78.16,77.7035
24/07/2012,10.0625,78.18,77.715
23/07/2012,10.115,78.4,77.9311
20/07/2012,9.86,78.49,78.0533
19/07/2012,9.87,78.59,78.1543
18/07/2012,9.815,78.8,78.3475
17/07/2012,9.99,79.06,78.5915
16/07/2012,10.245,78.87,78.3915
13/07/2012,10.38,79.18,78.703
12/07/2012,10.54,79.31,78.823
11/07/2012,10.505,79.76,79.269
10/07/2012,10.56,79.43,78.9104
09/07/2012,10.615,79.56,79.023
06/07/2012,10.63,79.66,79.1415
05/07/2012,10.71,79.92,79.42
04/07/2012,10.68,79.88,79.3705
03/07/2012,10.7,79.79,79.2775
02/07/2012,10.775,79.51,78.996
29/06/2012,10.79,79.79,79.2825
28/06/2012,10.855,79.46,78.932
27/06/2012,10.815,79.72,79.1998
26/06/2012,10.895,79.52,79.0085
25/06/2012,10.845,79.66,79.1588
22/06/2012,10.7525,80.43,79.9121
21/06/2012,10.735,80.28,79.7625
20/06/2012,10.69,79.54,79.0245
19/06/2012,10.67,78.95,78.4385
18/06/2012,10.865,79.11,78.5745
15/06/2012,10.965,78.73,78.1752
14/06/2012,11.025,79.35,78.7775
13/06/2012,11.015,79.48,78.9115
12/06/2012,11.03,79.53,78.9655
11/06/2012,11.005,79.44,78.8855
08/06/2012,11.005,79.49,78.9279
07/06/2012,10.94,79.63,79.079
06/06/2012,11.085,79.19,78.6235
05/06/2012,11.105,78.75,78.1556
04/06/2012,11.19,78.34,77.7285
01/06/2012,11.335,78.02,77.369
31/05/2012,11.32,78.32,77.727
30/05/2012,11.165,79.07,78.4893
29/05/2012,10.915,79.49,78.9195
28/05/2012,11.0875,79.47,78.8935
25/05/2012,11.15,79.68,79.0957
24/05/2012,11.2,79.6,79.009
23/05/2012,11.255,79.47,78.8715
22/05/2012,11.255,79.96,79.3787
21/05/2012,11.45,79.31,78.7295
18/05/2012,11.61,79.02,78.4112
17/05/2012,11.46,79.28,78.687
16/05/2012,11.2,80.33,79.741
15/05/2012,11.04,80.18,79.5995
14/05/2012,10.875,79.85,79.2835
11/05/2012,10.645,79.94,79.4071
10/05/2012,10.7,79.93,79.4128
09/05/2012,10.855,79.64,79.111
08/05/2012,10.615,79.87,79.3739
07/05/2012,10.705,79.92,79.4218
04/05/2012,10.695,79.85,79.3735
03/05/2012,10.82,80.18,79.7115
02/05/2012,10.805,80.14,79.6598
01/05/2012,10.61,80.09,79.61
30/04/2012,10.575,79.82,79.3355
27/04/2012,10.52,80.27,79.7763
26/04/2012,10.74,80.99,80.494
25/04/2012,11.0575,81.34,80.8395
24/04/2012,11.195,81.32,80.797
23/04/2012,11.29,81.18,80.658
20/04/2012,11.325,81.52,81.0153
19/04/2012,11.41,81.61,81.0965
18/04/2012,11.415,81.26,80.7465
17/04/2012,11.22,80.85,80.338
16/04/2012,11.23,80.41,79.8785
13/04/2012,11.2675,80.93,80.418
12/04/2012,11.455,80.89,80.3845
11/04/2012,11.66,80.86,80.3395
10/04/2012,11.75,80.67,80.152
09/04/2012,11.8325,81.49,80.996
06/04/2012,11.8525,81.64,81.136
05/04/2012,11.9075,82.37,81.8695
04/04/2012,11.8875,82.46,81.9945
03/04/2012,11.89,82.81,82.3633
02/04/2012,11.845,82.08,81.6511
30/03/2012,11.805,82.87,82.424
29/03/2012,11.7675,82.46,82.0262
28/03/2012,11.725,82.9,82.48
27/03/2012,11.825,83.17,82.752
26/03/2012,11.92,82.82,82.3895
23/03/2012,11.9625,82.35,81.9
22/03/2012,12.02,82.54,82.0771
21/03/2012,11.9625,83.41,82.9495
20/03/2012,11.845,83.7,83.238
19/03/2012,11.925,83.35,82.896
16/03/2012,12.0825,83.43,82.987
15/03/2012,12.1725,83.57,83.1145
14/03/2012,12.2,83.73,83.2705
13/03/2012,12.06,82.94,82.4735
12/03/2012,12.09,82.23,81.7685
09/03/2012,11.9,82.46,81.9949
08/03/2012,11.485,81.56,81.107
07/03/2012,11.435,81.09,80.6235
06/03/2012,11.47,80.89,80.4348
05/03/2012,11.365,81.56,81.1005
02/03/2012,11.385,81.81,81.3617
01/03/2012,11.36,81.12,80.6585
29/02/2012,11.4625,81.15,80.685
28/02/2012,11.43,80.46,80.002
27/02/2012,11.2775,80.61,80.11
24/02/2012,11.39,81.2,80.677
23/02/2012,11.155,80,79.502
22/02/2012,11.2475,80.29,79.81
21/02/2012,11.175,79.74,79.2635
20/02/2012,11.315,79.63,79.136
17/02/2012,11.1625,79.55,79.074
16/02/2012,11.13,78.94,78.429
15/02/2012,10.89,78.43,77.96
14/02/2012,10.85,78.44,77.956
13/02/2012,10.705,77.57,77.1015
10/02/2012,10.825,77.61,77.1475
09/02/2012,10.805,77.67,77.246
08/02/2012,10.84,77.04,76.607
07/02/2012,10.8525,76.76,76.3087
06/02/2012,10.8,76.55,76.0985
03/02/2012,10.73,76.6,76.169
02/02/2012,10.84,76.22,75.782
01/02/2012,10.975,76.2,75.7305
31/01/2012,10.86,76.27,75.7885
30/01/2012,10.7675,76.35,75.877
27/01/2012,10.67,76.7,76.2448
26/01/2012,10.725,77.45,77.025
25/01/2012,11.0225,77.78,77.312
24/01/2012,10.9,77.67,77.1785
23/01/2012,10.5825,77.02,76.5505
20/01/2012,10.6575,77.01,76.5135
19/01/2012,10.645,77.11,76.601
18/01/2012,10.5825,76.82,76.325
17/01/2012,10.7125,76.83,76.351
16/01/2012,10.835,76.78,76.2895
13/01/2012,10.685,76.97,76.4627
12/01/2012,10.66,76.76,76.282
11/01/2012,10.535,76.85,76.338
10/01/2012,10.665,76.85,76.308
09/01/2012,10.995,76.86,76.288
06/01/2012,11.26,76.97,76.3568
05/01/2012,11.355,77.12,76.4682
04/01/2012,11.345,76.72,76.0895
03/01/2012,11.515,76.74,76.054
02/01/2012,11.625,76.9,76.192
30/12/2011,11.6025,76.91,76.209
29/12/2011,11.6275,77.64,76.893
28/12/2011,11.505,77.94,77.1885
27/12/2011,11.535,77.88,77.1005
26/12/2011,11.53,77.98,77.2175
23/12/2011,11.54,78.09,77.3047
22/12/2011,11.51,78.17,77.3975
21/12/2011,11.5125,78.06,77.305
20/12/2011,11.555,77.89,77.129
19/12/2011,11.5925,78.05,77.2686
16/12/2011,11.575,77.76,77.0013
15/12/2011,11.815,77.86,77.0625
14/12/2011,11.935,78.07,77.2645
13/12/2011,11.9725,78,77.251
12/12/2011,11.98,77.94,77.2105
09/12/2011,12.09,77.65,76.9352
08/12/2011,12.0425,77.64,76.9405
07/12/2011,11.995,77.68,77.0173
06/12/2011,12.1325,77.73,77.005
05/12/2011,12.28,77.82,77.078
02/12/2011,12.405,77.99,77.235
01/12/2011,12.42,77.7,76.9995
30/11/2011,12.46,77.62,76.933
29/11/2011,12.4775,77.93,77.0395
28/11/2011,12.355,77.98,77.0735
25/11/2011,12.425,77.73,76.756
24/11/2011,12.2525,77.12,76.1709
23/11/2011,12.2,77.31,76.3675
22/11/2011,12.175,76.97,76.055
21/11/2011,12.035,76.89,75.946
18/11/2011,12.13,76.91,76.0055
17/11/2011,12.075,76.98,76.062
16/11/2011,12.04,77.06,76.19
15/11/2011,12.095,77.03,76.2645
14/11/2011,12.0975,77.07,76.3295
11/11/2011,12.08,77.2,76.4745
10/11/2011,12.1075,77.65,76.9295
09/11/2011,12.1175,77.82,77.1295
08/11/2011,11.82,77.73,77.099
07/11/2011,11.855,78.05,77.4235
04/11/2011,11.86,78.24,77.627
03/11/2011,12,78.06,77.4245
02/11/2011,11.92,78.05,77.414
01/11/2011,11.985,78.37,77.7012
31/10/2011,11.685,78.17,77.5518
28/10/2011,12.36,75.82,75.268
27/10/2011,12.54,75.95,75.358
26/10/2011,12.7475,76.18,75.552
25/10/2011,12.6225,76.09,75.4928
24/10/2011,12.4725,76.1,75.518
21/10/2011,12.435,76.29,75.6794
20/10/2011,12.2475,76.8,76.2145
19/10/2011,12.215,76.81,76.2207
18/10/2011,12.2225,76.82,76.2335
17/10/2011,12.12,76.83,76.2335
14/10/2011,12.075,77.22,76.6257
13/10/2011,12.095,76.9,76.3106
12/10/2011,12.2075,77.26,76.6845
11/10/2011,12.14,76.65,76.054
10/10/2011,12.1425,76.68,76.0652
07/10/2011,12.2125,76.73,76.1205
06/10/2011,12.46,76.72,76.1343
05/10/2011,12.56,76.79,76.206
04/10/2011,12.69,76.81,76.2155
03/10/2011,12.635,76.63,76.0477
30/09/2011,12.55,77.06,76.528
29/09/2011,12.615,76.83,76.328
28/09/2011,12.65,76.61,76.1075
27/09/2011,12.7175,76.81,76.3345
26/09/2011,13.05,76.36,75.8881
23/09/2011,13.0725,76.61,76.121
22/09/2011,13.0725,76.24,75.7458
21/09/2011,12.68,76.46,75.9837
20/09/2011,12.605,76.45,75.9965
19/09/2011,12.595,76.58,76.119
16/09/2011,12.325,76.79,76.3405
15/09/2011,12.4125,76.7,76.2335
14/09/2011,12.59,76.62,76.0745
13/09/2011,12.595,76.96,76.425
12/09/2011,12.6375,77.21,76.6435
09/09/2011,12.49,77.61,77.0825
08/09/2011,12.315,77.51,77.024
07/09/2011,12.3525,77.26,76.763
06/09/2011,12.53,77.66,77.1191
05/09/2011,12.43,76.89,76.377
02/09/2011,12.425,76.8,76.311
01/09/2011,12.4475,76.93,76.4857
31/08/2011,12.455,76.66,76.2185
30/08/2011,12.4775,76.74,76.292
29/08/2011,12.495,76.83,76.3615
26/08/2011,12.575,76.64,76.1665
25/08/2011,12.6,77.46,76.969
24/08/2011,12.575,76.98,76.477
23/08/2011,12.585,76.66,76.1265
22/08/2011,12.69,76.79,76.2727
19/08/2011,12.8275,76.55,76.0265
18/08/2011,12.66,76.58,76.0811
17/08/2011,12.575,76.6,76.142
16/08/2011,12.54,76.8,76.365
15/08/2011,12.63,76.83,76.3815
12/08/2011,13.18,76.71,76.1315
11/08/2011,13.32,76.84,76.2723
10/08/2011,13.39,76.86,76.341
09/08/2011,13.47,76.96,76.4445
08/08/2011,12.75,77.77,77.208
05/08/2011,12.215,78.4,77.9325
04/08/2011,12.245,78.89,78.489
03/08/2011,12.6875,77.06,76.6325
02/08/2011,12.735,77.15,76.7075
01/08/2011,12.8,77.21,76.807
29/07/2011,13.12,76.76,76.3435
28/07/2011,12.7825,77.67,77.28
27/07/2011,12.785,77.98,77.5845
26/07/2011,12.6325,77.88,77.5125
25/07/2011,12.54,78.29,77.911
22/07/2011,12.3675,78.54,78.1908
21/07/2011,12.405,78.3,77.9389
20/07/2011,12.36,78.78,78.3915
19/07/2011,12.39,79.18,78.755
18/07/2011,12.49,79.04,78.6048
15/07/2011,12.4475,79.13,78.701
14/07/2011,12.47,79.14,78.752
13/07/2011,12.46,78.98,78.5844
12/07/2011,12.495,79.24,78.809
11/07/2011,12.075,80.26,79.8545
08/07/2011,11.9375,80.64,80.2903
07/07/2011,11.985,81.25,80.8915
06/07/2011,11.9525,80.91,80.551
05/07/2011,11.995,81.07,80.725
04/07/2011,12.0225,80.8,80.457
01/07/2011,12.005,80.83,80.4845
30/06/2011,11.95,80.56,80.2217
29/06/2011,11.9225,80.78,80.408
28/06/2011,12.0675,81.12,80.7172
27/06/2011,12.155,80.89,80.4809
24/06/2011,12.1825,80.43,80.035
23/06/2011,12.2,80.51,80.143
22/06/2011,12.2575,80.29,79.9565
21/06/2011,12.425,80.21,79.8645
20/06/2011,12.5075,80.25,79.8894
17/06/2011,12.6175,80.05,79.6892
16/06/2011,12.63,80.63,80.2347
15/06/2011,12.5175,80.96,80.6089
14/06/2011,12.3825,80.49,80.1811
13/06/2011,12.375,80.24,79.9457
10/06/2011,12.38,80.32,80.0275
09/06/2011,12.4475,80.36,80.076
08/06/2011,12.6,79.89,79.611
07/06/2011,12.485,80.09,79.8018
06/06/2011,12.58,80.1,79.811
03/06/2011,12.555,80.34,80.0396
02/06/2011,12.545,80.9,80.582
01/06/2011,12.585,80.95,80.65
31/05/2011,12.58,81.52,81.216
30/05/2011,12.6975,80.94,80.63
27/05/2011,12.715,80.8,80.4905
26/05/2011,12.74,81.29,80.973
25/05/2011,12.72,81.97,81.643
24/05/2011,12.73,81.95,81.6324
23/05/2011,12.79,82.01,81.681
20/05/2011,12.62,81.7,81.3975
19/05/2011,12.635,81.61,81.2978
18/05/2011,12.635,81.68,81.3665
17/05/2011,12.76,81.42,81.1085
16/05/2011,12.785,80.79,80.4895
13/05/2011,12.855,80.8,80.494
12/05/2011,12.915,80.94,80.641
11/05/2011,12.8,81.05,80.7575
10/05/2011,13,80.88,80.577
09/05/2011,13.145,80.36,80.063
06/05/2011,13.34,80.63,80.3325
05/05/2011,13.44,80.07,79.773
04/05/2011,13.225,80.61,80.309
03/05/2011,13.205,80.94,80.6115
02/05/2011,13.12,81.23,80.897
29/04/2011,13.055,81.19,80.862
28/04/2011,13.155,81.54,81.206
27/04/2011,13.29,82.16,81.823
26/04/2011,13.55,81.55,81.2235
25/04/2011,13.87,81.83,81.4945
22/04/2011,13.87,81.88,81.5465
21/04/2011,13.87,81.85,81.5145
20/04/2011,13.8,82.56,82.207
19/04/2011,13.785,82.59,82.23
18/04/2011,13.86,82.66,82.301
15/04/2011,13.81,83.13,82.7939
14/04/2011,14.065,83.5,83.131
13/04/2011,14.04,83.84,83.49
12/04/2011,14.17,83.58,83.2155
11/04/2011,13.885,84.6,84.2155
08/04/2011,13.835,84.76,84.3895
07/04/2011,13.745,84.91,84.5305
06/04/2011,13.515,85.49,85.0755
05/04/2011,13.515,84.87,84.4675
04/04/2011,13.58,84.06,83.6005
01/04/2011,13.605,84.06,83.647
31/03/2011,13.61,83.13,82.715
30/03/2011,13.85,82.89,82.468
29/03/2011,13.87,82.48,82.042
28/03/2011,13.4525,81.69,81.2625
25/03/2011,13.35,81.34,80.9145
24/03/2011,13.3825,80.97,80.556
23/03/2011,13.3475,80.92,80.509
22/03/2011,13.4275,80.97,80.5575
21/03/2011,13.645,81.03,80.612
18/03/2011,13.885,80.58,80.1765
17/03/2011,16.005,78.89,78.5045
16/03/2011,14.89,79.59,79.2195
15/03/2011,14.995,80.72,80.2995
14/03/2011,13.125,81.63,81.1965
11/03/2011,12.615,81.84,81.421
10/03/2011,12.155,82.98,82.6035
09/03/2011,12.13,82.74,82.3495
08/03/2011,12.185,82.67,82.2855
07/03/2011,12.275,82.24,81.8635
04/03/2011,12.42,82.32,81.9262
03/03/2011,12.45,82.45,82.0345
02/03/2011,12.415,81.87,81.481
01/03/2011,12.335,81.86,81.473
28/02/2011,12.42,81.78,81.385
25/02/2011,12.6,81.68,81.269
24/02/2011,12.675,81.89,81.477
23/02/2011,12.25,82.51,82.09
22/02/2011,12.175,82.77,82.3355
21/02/2011,12.015,83.14,82.705
18/02/2011,12.01,83.18,82.748
17/02/2011,12.07,83.31,82.8675
16/02/2011,12.31,83.68,83.2185
15/02/2011,12.4,83.77,83.2915
14/02/2011,12.475,83.32,82.848
11/02/2011,12.55,83.43,82.953
10/02/2011,12.52,83.23,82.7675
09/02/2011,12.48,82.36,81.9033
08/02/2011,12.5,82.36,81.9015
07/02/2011,12.545,82.33,81.865
04/02/2011,12.69,82.18,81.725
03/02/2011,12.74,81.63,81.1795
02/02/2011,12.64,81.55,81.089
01/02/2011,12.535,81.35,80.9075
31/01/2011,12.425,82.04,81.6
28/01/2011,12.445,82.12,81.684
27/01/2011,12.295,82.92,82.485
26/01/2011,12.49,82.17,81.728
25/01/2011,12.565,82.25,81.8215
24/01/2011,12.565,82.53,82.075
21/01/2011,12.65,82.57,82.108
20/01/2011,12.67,83.01,82.526
19/01/2011,12.8,82.02,81.574
18/01/2011,12.77,82.56,82.1065
17/01/2011,12.81,82.68,82.226
14/01/2011,12.7275,82.87,82.4095
13/01/2011,12.7425,82.81,82.3625
12/01/2011,12.765,83,82.513
11/01/2011,12.825,83.24,82.7395
10/01/2011,12.88,82.71,82.207
07/01/2011,13.005,83.15,82.6357
06/01/2011,13.09,83.33,82.812
05/01/2011,13.1475,83.25,82.725
04/01/2011,13.37,82.04,81.552
03/01/2011,13.5075,81.74,81.2505
31/12/2010,13.5525,81.12,80.6377
30/12/2010,13.535,81.53,81.033
29/12/2010,13.53,81.62,81.13
28/12/2010,13.305,82.38,81.845
27/12/2010,13.2425,82.81,82.2865
24/12/2010,13.2,82.88,82.3412
23/12/2010,13.21,82.91,82.37
22/12/2010,13.1575,83.57,83.032
21/12/2010,13.1125,83.75,83.2015
20/12/2010,13.1325,83.77,83.2075
17/12/2010,13.355,83.98,83.414
16/12/2010,13.71,83.91,83.3415
15/12/2010,13.455,84.24,83.6345
14/12/2010,13.41,83.66,83.0932
13/12/2010,13.42,83.39,82.8438
10/12/2010,13.415,83.95,83.3545
09/12/2010,13.385,83.76,83.2
08/12/2010,13.295,84.04,83.4725
07/12/2010,13.105,83.49,82.9495
06/12/2010,13.09,82.66,82.129
03/12/2010,12.97,82.53,81.9955
02/12/2010,12.965,83.82,83.25
01/12/2010,13,84.19,83.5
30/11/2010,13.095,83.69,83.0023
29/11/2010,13.04,84.26,83.656
26/11/2010,12.985,84.1,83.467
25/11/2010,12.82,83.6,83.015
24/11/2010,12.795,83.54,82.963
23/11/2010,12.715,83.16,82.6785
22/11/2010,12.6675,83.33,82.8695
19/11/2010,12.685,83.55,83.09
18/11/2010,12.7,83.52,83.0795
17/11/2010,13.06,83.18,82.7315
16/11/2010,13.155,83.29,82.83
15/11/2010,13.15,83.07,82.6005
12/11/2010,13.05,82.53,82.0385
11/11/2010,12.88,82.49,81.997
10/11/2010,12.8725,82.28,81.82
09/11/2010,12.89,81.69,81.2345
08/11/2010,12.92,81.18,80.7355
05/11/2010,12.95,81.26,80.838
04/11/2010,13.11,80.75,80.3615
03/11/2010,13.2275,81.07,80.6858
02/11/2010,13.595,80.63,80.2195
01/11/2010,13.605,80.51,80.0945
29/10/2010,13.585,80.4,79.995
28/10/2010,13.485,81.03,80.6235
27/10/2010,13.4075,81.75,81.3185
26/10/2010,13.485,81.43,81.0092
25/10/2010,13.445,80.81,80.4055
22/10/2010,13.3975,81.38,80.9688
21/10/2010,13.435,81.33,80.913
20/10/2010,13.4425,81.09,80.655
19/10/2010,13.43,81.59,81.1335
18/10/2010,13.455,81.27,80.816
15/10/2010,13.45,81.45,81.0145
14/10/2010,13.475,81.48,81.0555
13/10/2010,13.275,81.81,81.3995
12/10/2010,13.355,81.72,81.2995
11/10/2010,13.37,82.07,81.649
08/10/2010,13.445,81.93,81.5075
07/10/2010,13.325,82.41,81.9935
06/10/2010,13.0575,82.93,82.4895
05/10/2010,12.79,83.22,82.7523
04/10/2010,12.725,83.36,82.882
01/10/2010,12.74,83.22,82.734
30/09/2010,12.81,83.53,83.053
29/09/2010,12.735,83.7,83.2355
28/09/2010,12.65,83.87,83.401
27/09/2010,12.615,84.29,83.814
24/09/2010,12.61,84.21,83.7387
23/09/2010,12.64,84.38,83.9155
22/09/2010,12.595,84.5,84.03
21/09/2010,12.565,85.09,84.6305
20/09/2010,12.48,85.69,85.1625
17/09/2010,12.475,85.86,85.3015
16/09/2010,12.57,85.78,85.1865
15/09/2010,12.97,85.75,85.261
14/09/2010,13.585,83.04,82.595
13/09/2010,13.365,83.71,83.2635
10/09/2010,13.39,84.15,83.5805
09/09/2010,13.5,83.78,83.2875
08/09/2010,13.68,83.88,83.4185
07/09/2010,13.535,83.83,83.377
06/09/2010,13.3025,84.21,83.7795
03/09/2010,13.325,84.31,83.8685
02/09/2010,13.34,84.28,83.826
01/09/2010,13.335,84.44,83.9605
31/08/2010,13.35,84.2,83.7185
30/08/2010,13.235,84.62,84.1675
